EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 25-02-2015
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : daily Precipitation amount in 0.1 mm
23-27 Q_RR : quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SLOVENIA, MARIBOR-LETALISCE (STAID: 3331).
Blended and updated with sources: 115156 914026 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
115156,19790805,    0,    0
115156,19790806,    0,    0
115156,19790807,    0,    0
115156,19790808,   27,    0
115156,19790809,  116,    0
115156,19790810,  171,    0
115156,19790811,   26,    0
115156,19790812,    0,    0
115156,19790813,    0,    0
115156,19790814,    0,    0
115156,19790815,    0,    0
115156,19790816,    0,    0
115156,19790817,    0,    0
115156,19790818,    1,    0
115156,19790819,  693,    0
115156,19790820,   19,    0
115156,19790821,    0,    0
115156,19790822,    0,    0
115156,19790823,    0,    0
115156,19790824,  163,    0
115156,19790825,   54,    0
115156,19790826,   33,    0
115156,19790827,   16,    0
115156,19790828,    9,    0
115156,19790829,    0,    0
115156,19790830,    0,    0
115156,19790831,    0,    0
115156,19790901,    0,    0
115156,19790902,    0,    0
115156,19790903,    2,    0
115156,19790904,   39,    0
115156,19790905,    1,    0
115156,19790906,    0,    0
115156,19790907,    0,    0
115156,19790908,    0,    0
115156,19790909,    0,    0
115156,19790910,    6,    0
115156,19790911,    0,    0
115156,19790912,    0,    0
115156,19790913,    0,    0
115156,19790914,    1,    0
115156,19790915,   38,    0
115156,19790916,    0,    0
115156,19790917,    0,    0
115156,19790918,    0,    0
115156,19790919,    0,    0
115156,19790920,    0,    0
115156,19790921,    0,    0
115156,19790922,   87,    0
115156,19790923,  393,    0
115156,19790924,  336,    0
115156,19790925,   17,    0
115156,19790926,    0,    0
115156,19790927,    0,    0
115156,19790928,    3,    0
115156,19790929,   66,    0
115156,19790930,    0,    0
115156,19791001,    0,    0
115156,19791002,    0,    0
115156,19791003,    0,    0
115156,19791004,    0,    0
115156,19791005,   19,    0
115156,19791006,   90,    0
115156,19791007,    0,    0
115156,19791008,    0,    0
115156,19791009,    0,    0
115156,19791010,    0,    0
115156,19791011,    0,    0
115156,19791012,    1,    0
115156,19791013,   17,    0
115156,19791014,    0,    0
115156,19791015,   29,    0
115156,19791016,    0,    0
115156,19791017,    0,    0
115156,19791018,    1,    0
115156,19791019,    0,    0
115156,19791020,    0,    0
115156,19791021,    0,    0
115156,19791022,    0,    0
115156,19791023,    0,    0
115156,19791024,    0,    0
115156,19791025,    0,    0
115156,19791026,    0,    0
115156,19791027,    0,    0
115156,19791028,   53,    0
115156,19791029,    0,    0
115156,19791030,  161,    0
115156,19791031,    0,    0
115156,19791101,    3,    0
115156,19791102,   14,    0
115156,19791103,    0,    0
115156,19791104,    0,    0
115156,19791105,   67,    0
115156,19791106,    0,    0
115156,19791107,    0,    0
115156,19791108,    0,    0
115156,19791109,  174,    0
115156,19791110,  559,    0
115156,19791111,   42,    0
115156,19791112,    0,    0
115156,19791113,    0,    0
115156,19791114,   37,    0
115156,19791115,  245,    0
115156,19791116,   62,    0
115156,19791117,   82,    0
115156,19791118,  132,    0
115156,19791119,  138,    0
115156,19791120,   14,    0
115156,19791121,    0,    0
115156,19791122,    0,    0
115156,19791123,    0,    0
115156,19791124,    0,    0
115156,19791125,    0,    0
115156,19791126,    0,    0
115156,19791127,    0,    0
115156,19791128,    4,    0
115156,19791129,    0,    0
115156,19791130,    0,    0
115156,19791201,    0,    0
115156,19791202,    0,    0
115156,19791203,    0,    0
115156,19791204,    0,    0
115156,19791205,    0,    0
115156,19791206,    0,    0
115156,19791207,    0,    0
115156,19791208,    0,    0
115156,19791209,    0,    0
115156,19791210,    0,    0
115156,19791211,   57,    0
115156,19791212,    8,    0
115156,19791213,    0,    0
115156,19791214,   69,    0
115156,19791215,  103,    0
115156,19791216,    0,    0
115156,19791217,    0,    0
115156,19791218,    4,    0
115156,19791219,  120,    0
115156,19791220,   16,    0
115156,19791221,   20,    0
115156,19791222,  164,    0
115156,19791223,   76,    0
115156,19791224,   60,    0
115156,19791225,    8,    0
115156,19791226,    5,    0
115156,19791227,    0,    0
115156,19791228,  108,    0
115156,19791229,   24,    0
115156,19791230,    0,    0
115156,19791231,    0,    0
115156,19800101,    0,    0
115156,19800102,    0,    0
115156,19800103,    0,    0
115156,19800104,    0,    0
115156,19800105,   60,    0
115156,19800106,   43,    0
115156,19800107,    8,    0
115156,19800108,    4,    0
115156,19800109,    0,    0
115156,19800110,    2,    0
115156,19800111,   33,    0
115156,19800112,    3,    0
115156,19800113,    0,    0
115156,19800114,    0,    0
115156,19800115,  122,    0
115156,19800116,   20,    0
115156,19800117,    8,    0
115156,19800118,    0,    0
115156,19800119,    0,    0
115156,19800120,   21,    0
115156,19800121,    0,    0
115156,19800122,    0,    0
115156,19800123,   84,    0
115156,19800124,    0,    0
115156,19800125,   40,    0
115156,19800126,    0,    0
115156,19800127,    0,    0
115156,19800128,    0,    0
115156,19800129,    0,    0
115156,19800130,    0,    0
115156,19800131,   80,    0
115156,19800201,  104,    0
115156,19800202,   12,    0
115156,19800203,    0,    0
115156,19800204,    0,    0
115156,19800205,   15,    0
115156,19800206,    0,    0
115156,19800207,   31,    0
115156,19800208,    0,    0
115156,19800209,    0,    0
115156,19800210,    0,    0
115156,19800211,   25,    0
115156,19800212,    0,    0
115156,19800213,    0,    0
115156,19800214,    0,    0
115156,19800215,    0,    0
115156,19800216,    0,    0
115156,19800217,    1,    0
115156,19800218,   18,    0
115156,19800219,    5,    0
115156,19800220,    0,    0
115156,19800221,    0,    0
115156,19800222,    0,    0
115156,19800223,    0,    0
115156,19800224,    0,    0
115156,19800225,    0,    0
115156,19800226,    0,    0
115156,19800227,    0,    0
115156,19800228,    0,    0
115156,19800229,    0,    0
115156,19800301,    0,    0
115156,19800302,    0,    0
115156,19800303,    0,    0
115156,19800304,    0,    0
115156,19800305,    0,    0
115156,19800306,    0,    0
115156,19800307,   88,    0
115156,19800308,   11,    0
115156,19800309,    0,    0
115156,19800310,    0,    0
115156,19800311,    0,    0
115156,19800312,   30,    0
115156,19800313,    0,    0
115156,19800314,   41,    0
115156,19800315,   32,    0
115156,19800316,    0,    0
115156,19800317,    0,    0
115156,19800318,    0,    0
115156,19800319,    0,    0
115156,19800320,  126,    0
115156,19800321,   29,    0
115156,19800322,    2,    0
115156,19800323,   50,    0
115156,19800324,    3,    0
115156,19800325,    0,    0
115156,19800326,   33,    0
115156,19800327,    0,    0
115156,19800328,    0,    0
115156,19800329,   69,    0
115156,19800330,    1,    0
115156,19800331,    0,    0
115156,19800401,    0,    0
115156,19800402,   28,    0
115156,19800403,    0,    0
115156,19800404,    0,    0
115156,19800405,    0,    0
115156,19800406,    0,    0
115156,19800407,    1,    0
115156,19800408,   11,    0
115156,19800409,   27,    0
115156,19800410,    0,    0
115156,19800411,    0,    0
115156,19800412,    0,    0
115156,19800413,    0,    0
115156,19800414,    0,    0
115156,19800415,    0,    0
115156,19800416,    0,    0
115156,19800417,    0,    0
115156,19800418,    0,    0
115156,19800419,  163,    0
115156,19800420,  154,    0
115156,19800421,   26,    0
115156,19800422,    0,    0
115156,19800423,    0,    0
115156,19800424,   12,    0
115156,19800425,   66,    0
115156,19800426,    0,    0
115156,19800427,   11,    0
115156,19800428,   29,    0
115156,19800429,    0,    0
115156,19800430,   31,    0
115156,19800501,   53,    0
115156,19800502,   14,    0
115156,19800503,    3,    0
115156,19800504,   70,    0
115156,19800505,  100,    0
115156,19800506,    8,    0
115156,19800507,    0,    0
115156,19800508,    0,    0
115156,19800509,   20,    0
115156,19800510,   47,    0
115156,19800511,    0,    0
115156,19800512,    0,    0
115156,19800513,    0,    0
115156,19800514,    0,    0
115156,19800515,    0,    0
115156,19800516,    1,    0
115156,19800517,    0,    0
115156,19800518,   12,    0
115156,19800519,   75,    0
115156,19800520,   11,    0
115156,19800521,    0,    0
115156,19800522,   32,    0
115156,19800523,    0,    0
115156,19800524,   62,    0
115156,19800525,    0,    0
115156,19800526,    0,    0
115156,19800527,   14,    0
115156,19800528,    0,    0
115156,19800529,    0,    0
115156,19800530,  117,    0
115156,19800531,   12,    0
115156,19800601,   28,    0
115156,19800602,    0,    0
115156,19800603,    0,    0
115156,19800604,    0,    0
115156,19800605,    0,    0
115156,19800606,    0,    0
115156,19800607,    1,    0
115156,19800608,    0,    0
115156,19800609,   16,    0
115156,19800610,    8,    0
115156,19800611,    0,    0
115156,19800612,    0,    0
115156,19800613,    0,    0
115156,19800614,    0,    0
115156,19800615,   39,    0
115156,19800616,    8,    0
115156,19800617,   56,    0
115156,19800618,   53,    0
115156,19800619,    0,    0
115156,19800620,   86,    0
115156,19800621,    0,    0
115156,19800622,    0,    0
115156,19800623,  163,    0
115156,19800624,    0,    0
115156,19800625,    0,    0
115156,19800626,    8,    0
115156,19800627,   46,    0
115156,19800628,    0,    0
115156,19800629,  116,    0
115156,19800630,    0,    0
115156,19800701,  106,    0
115156,19800702,   92,    0
115156,19800703,    9,    0
115156,19800704,    0,    0
115156,19800705,    0,    0
115156,19800706,    1,    0
115156,19800707,   62,    0
115156,19800708,    0,    0
115156,19800709,  146,    0
115156,19800710,    0,    0
115156,19800711,   26,    0
115156,19800712,    0,    0
115156,19800713,    0,    0
115156,19800714,    0,    0
115156,19800715,    0,    0
115156,19800716,  155,    0
115156,19800717,    3,    0
115156,19800718,    0,    0
115156,19800719,    0,    0
115156,19800720,    0,    0
115156,19800721,  273,    0
115156,19800722,    0,    0
115156,19800723,    0,    0
115156,19800724,    0,    0
115156,19800725,    0,    0
115156,19800726,    0,    0
115156,19800727,    0,    0
115156,19800728,  214,    0
115156,19800729,  253,    0
115156,19800730,    0,    0
115156,19800731,    0,    0
115156,19800801,    0,    0
115156,19800802,    0,    0
115156,19800803,    0,    0
115156,19800804,   30,    0
115156,19800805,    0,    0
115156,19800806,    0,    0
115156,19800807,    0,    0
115156,19800808,   41,    0
115156,19800809,    0,    0
115156,19800810,  250,    0
115156,19800811,    0,    0
115156,19800812,  565,    0
115156,19800813,   66,    0
115156,19800814,    0,    0
115156,19800815,    0,    0
115156,19800816,   34,    0
115156,19800817,    0,    0
115156,19800818,    0,    0
115156,19800819,    2,    0
115156,19800820,    5,    0
115156,19800821,    0,    0
115156,19800822,   68,    0
115156,19800823,   88,    0
115156,19800824,   16,    0
115156,19800825,    0,    0
115156,19800826,    0,    0
115156,19800827,    0,    0
115156,19800828,    0,    0
115156,19800829,    0,    0
115156,19800830,  703,    0
115156,19800831,  298,    0
115156,19800901,    2,    0
115156,19800902,    0,    0
115156,19800903,    0,    0
115156,19800904,    0,    0
115156,19800905,    0,    0
115156,19800906,    0,    0
115156,19800907,    0,    0
115156,19800908,   13,    0
115156,19800909,  184,    0
115156,19800910,   91,    0
115156,19800911,    0,    0
115156,19800912,    0,    0
115156,19800913,  114,    0
115156,19800914,    0,    0
115156,19800915,    0,    0
115156,19800916,    0,    0
115156,19800917,    0,    0
115156,19800918,    0,    0
115156,19800919,    0,    0
115156,19800920,    0,    0
115156,19800921,    0,    0
115156,19800922,    0,    0
115156,19800923,    0,    0
115156,19800924,  527,    0
115156,19800925,    0,    0
115156,19800926,    3,    0
115156,19800927,    0,    0
115156,19800928,    0,    0
115156,19800929,    0,    0
115156,19800930,    0,    0
115156,19801001,    0,    0
115156,19801002,    0,    0
115156,19801003,    0,    0
115156,19801004,    0,    0
115156,19801005,    4,    0
115156,19801006,    0,    0
115156,19801007,   15,    0
115156,19801008, 1020,    0
115156,19801009,  126,    0
115156,19801010,   83,    0
115156,19801011,   90,    0
115156,19801012,  387,    0
115156,19801013,    3,    0
115156,19801014,    0,    0
115156,19801015,   10,    0
115156,19801016,    0,    0
115156,19801017,   68,    0
115156,19801018,    8,    0
115156,19801019,    8,    0
115156,19801020,    0,    0
115156,19801021,    0,    0
115156,19801022,    0,    0
115156,19801023,    0,    0
115156,19801024,    0,    0
115156,19801025,  205,    0
115156,19801026,    0,    0
115156,19801027,    0,    0
115156,19801028,    0,    0
115156,19801029,    0,    0
115156,19801030,   29,    0
115156,19801031,    0,    0
115156,19801101,    0,    0
115156,19801102,   55,    0
115156,19801103,   68,    0
115156,19801104,  169,    0
115156,19801105,  216,    0
115156,19801106,   44,    0
115156,19801107,   11,    0
115156,19801108,   22,    0
115156,19801109,   61,    0
115156,19801110,   16,    0
115156,19801111,    0,    0
115156,19801112,  192,    0
115156,19801113,   13,    0
115156,19801114,    0,    0
115156,19801115,    0,    0
115156,19801116,    0,    0
115156,19801117,    0,    0
115156,19801118,   48,    0
115156,19801119,    0,    0
115156,19801120,    0,    0
115156,19801121,    0,    0
115156,19801122,    0,    0
115156,19801123,    0,    0
115156,19801124,    0,    0
115156,19801125,    0,    0
115156,19801126,  220,    0
115156,19801127,   66,    0
115156,19801128,   26,    0
115156,19801129,   18,    0
115156,19801130,   30,    0
115156,19801201,   18,    0
115156,19801202,    0,    0
115156,19801203,    1,    0
115156,19801204,    0,    0
115156,19801205,    0,    0
115156,19801206,   16,    0
115156,19801207,   29,    0
115156,19801208,    0,    0
115156,19801209,    0,    0
115156,19801210,    0,    0
115156,19801211,    0,    0
115156,19801212,    0,    0
115156,19801213,    0,    0
115156,19801214,    0,    0
115156,19801215,   57,    0
115156,19801216,   82,    0
115156,19801217,   12,    0
115156,19801218,  113,    0
115156,19801219,   70,    0
115156,19801220,    3,    0
115156,19801221,    1,    0
115156,19801222,    0,    0
115156,19801223,    0,    0
115156,19801224,    0,    0
115156,19801225,    0,    0
115156,19801226,   66,    0
115156,19801227,    0,    0
115156,19801228,    0,    0
115156,19801229,    0,    0
115156,19801230,    0,    0
115156,19801231,    0,    0
115156,19810101,    0,    0
115156,19810102,    0,    0
115156,19810103,    0,    0
115156,19810104,   61,    0
115156,19810105,    0,    0
115156,19810106,    0,    0
115156,19810107,   23,    0
115156,19810108,    0,    0
115156,19810109,    0,    0
115156,19810110,    0,    0
115156,19810111,    0,    0
115156,19810112,    0,    0
115156,19810113,  107,    0
115156,19810114,    0,    0
115156,19810115,    0,    0
115156,19810116,    0,    0
115156,19810117,    0,    0
115156,19810118,    0,    0
115156,19810119,    0,    0
115156,19810120,    0,    0
115156,19810121,    0,    0
115156,19810122,    0,    0
115156,19810123,    0,    0
115156,19810124,    0,    0
115156,19810125,    0,    0
115156,19810126,    0,    0
115156,19810127,    0,    0
115156,19810128,    0,    0
115156,19810129,    0,    0
115156,19810130,    0,    0
115156,19810131,    0,    0
115156,19810201,    0,    0
115156,19810202,    0,    0
115156,19810203,    0,    0
115156,19810204,   65,    0
115156,19810205,    0,    0
115156,19810206,    0,    0
115156,19810207,    0,    0
115156,19810208,    0,    0
115156,19810209,    0,    0
115156,19810210,   38,    0
115156,19810211,   51,    0
115156,19810212,   14,    0
115156,19810213,    0,    0
115156,19810214,    0,    0
115156,19810215,    0,    0
115156,19810216,    0,    0
115156,19810217,    0,    0
115156,19810218,   10,    0
115156,19810219,    0,    0
115156,19810220,    0,    0
115156,19810221,   39,    0
115156,19810222,   65,    0
115156,19810223,    6,    0
115156,19810224,   23,    0
115156,19810225,    0,    0
115156,19810226,    0,    0
115156,19810227,    1,    0
115156,19810228,    0,    0
